Project,Language,Date,Revision_New,Revision_Old,Matched_Lines,Covered_Lines,Diff_URL,Diff_Files
cpython3,c++,20190907,32f825393e5836ab71de843596379fa3f9e23c7a,d8c93aa5d29d3cab537357018d5806a57452a8fe,0,0,https://github.com/python/cpython,
cpython3,c++,20190903,0cf832a9ef84be6e18aad02464814530d80b82b2,1f21eaa15e8a0d2b0f78d0e3f2b9e5b458eb0a70,0,0,https://github.com/python/cpython,
cpython3,c++,20190813,99d208efed97e02d813e8166925b998bbd0d3993,f9590edfeae192ba95aadaee9460dc03a366c51a,0,0,https://github.com/python/cpython,
cpython3,c++,20190916,b7af4e75657e6478920d00260c48a1a3020002fc,8b31a11a698cb5aa9b439b349c8de4e388846f73,0,0,https://github.com/python/cpython,
cpython3,c++,20190818,24fe46081be3d1c01b3d21cb39bc3492ab4485a3,29bb227a0ce6d355a2b3e5d6a25872e3702ba9bb,0,0,https://github.com/python/cpython,
cpython3,c++,20190812,f9590edfeae192ba95aadaee9460dc03a366c51a,51aac15f6d525595e200e3580409c4b8656e8a96,0,0,https://github.com/python/cpython,
cpython3,c++,20190817,29bb227a0ce6d355a2b3e5d6a25872e3702ba9bb,0567786d26348aa7eaf0ab1b5d038fdabe409d92,0,0,https://github.com/python/cpython,
cpython3,c++,20190917,c275312a6284bd319ea33c9abd7e15c230eca43f,b7af4e75657e6478920d00260c48a1a3020002fc,0,0,https://github.com/python/cpython,
cpython3,c++,20190616,45e0411eee023b21acf1615e995d26058d66c0f1,552ace7498722f1add9f3782751b0d365f4c24c8,3,0,https://github.com/python/cpython,Python/peephole.c
cpython3,c++,20190615,552ace7498722f1add9f3782751b0d365f4c24c8,07559450b2d9179e4c99e0af088ce7550e549f94,46,0,https://github.com/python/cpython,Modules/_threadmodule.c;Modules/clinic/_threadmodule.c.h
cpython3,c++,20190908,3c87a667bb367ace1de6bd1577fdb4f66947da52,32f825393e5836ab71de843596379fa3f9e23c7a,4,2,https://github.com/python/cpython,Objects/listobject.c
cpython3,c++,20190820,18f8dcfa10d8a858b152d12a9ad8fa83b7e967f0,24fe46081be3d1c01b3d21cb39bc3492ab4485a3,16,6,https://github.com/python/cpython,Objects/obmalloc.c
cpython3,c++,20190823,81446fd0d4fa60042ac2752350f31004324510f9,c4106af38bbcb180725fe0d9478e6a11f7a5e7b9,1,0,https://github.com/python/cpython,Python/sysmodule.c
cpython3,c++,20190622,bb110cc2ed81447fb48805f31146cf31323a8fc3,d0068000b266e9b7b0178e3d0640cceda5f3c7fb,1,0,https://github.com/python/cpython,Python/sysmodule.c
cpython3,c++,20190618,59543347d12a7717235f941e7fd363d4df92984a,1ce2656f13e726b3b99d4c968926908cff1f460a,33,5,https://github.com/python/cpython,Include/pythonrun.h;Objects/classobject.c;Objects/funcobject.c
cpython3,c++,20190815,40dad9545aad4ede89abbab1c1beef5303d9573e,b0c8369c603633f445ccbb5ca7a8742145ff9eec,76,21,https://github.com/python/cpython,Modules/faulthandler.c;Objects/tupleobject.c
cpython3,c++,20190909,ef66f31ce21cd759cc0c618c5c42ba6da0a06834,3c87a667bb367ace1de6bd1577fdb4f66947da52,9,0,https://github.com/python/cpython,Modules/itertoolsmodule.c
cpython3,c++,20190922,b4d0b39a9b4cd203bcc5b236dc96456e9658119a,030fe8e34d3879ffbd57b702b111ee6d4e011441,4,0,https://github.com/python/cpython,Python/bltinmodule.c;Python/clinic/bltinmodule.c.h
cpython3,c++,20190814,b0c8369c603633f445ccbb5ca7a8742145ff9eec,99d208efed97e02d813e8166925b998bbd0d3993,3,0,https://github.com/python/cpython,Objects/descrobject.c;Objects/obmalloc.c
cpython3,c++,20190919,9fdc64cf1266b6d5bf0503847b5c38e5edc53a14,d299b8b47d9dbea8fec2c2abcb6c32ad32f5f4d1,18,7,https://github.com/python/cpython,Objects/longobject.c
cpython3,c++,20191002,2ea71a07d0a720707094ee55f78fd232c40724bc,6314abcc08f5d0f3d3a915dc9455ea223fa65517,0,0,https://github.com/python/cpython,
cpython3,c++,20190621,d0068000b266e9b7b0178e3d0640cceda5f3c7fb,0c48618cc0d28caf3db191879715e519546857fd,4,0,https://github.com/python/cpython,Python/ceval.c
cpython3,c++,20190826,1c0600998681295735a18690fae184b0c9a4ca51,ce6a070414ed1e1374d1e6212bfbff61b6d5d755,177,15,https://github.com/python/cpython,Include/symtable.h;Objects/dictobject.c;Python/symtable.c
cpython3,c++,20191007,303475e87372aacb17990802538e440735a69525,24ddd9c2d6ab61cbce7e68d6de36d4df9bd2c3fb,0,0,https://github.com/python/cpython,
cpython3,c++,20190926,3d984a1fd0c05903268542a216fc496074b2e6da,1dc1acbd73f05f14c974b7ce1041787d7abef31e,70,5,https://github.com/python/cpython,Include/internal/pycore_pathconfig.h;Objects/interpreteridobject.c;Python/pathconfig.c
cpython3,c++,20190703,53c214344038341ce86fcf7efa12dc33be9d5b45,7cb9204ee1cf204f6f507d99a60f7c5bb359eebb,13,13,https://github.com/python/cpython,Objects/classobject.c;Python/ceval.c
cpython3,c++,20190821,87bc3b7a0b0c41ea5da2aa137c4145f437a1c9fd,18f8dcfa10d8a858b152d12a9ad8fa83b7e967f0,141,4,https://github.com/python/cpython,Include/cpython/abstract.h;Modules/faulthandler.c;Objects/abstract.c
cpython3,c++,20190918,d299b8b47d9dbea8fec2c2abcb6c32ad32f5f4d1,c275312a6284bd319ea33c9abd7e15c230eca43f,90,8,https://github.com/python/cpython,Include/internal/pycore_pystate.h;Objects/object.c;Python/pylifecycle.c;Python/traceback.c
cpython3,c++,20190927,90558158093c0ad893102158fd3c2dd9f864e82e,3d984a1fd0c05903268542a216fc496074b2e6da,25,5,https://github.com/python/cpython,Include/internal/pycore_pathconfig.h;Python/pathconfig.c;Python/pylifecycle.c
cpython3,c++,20190915,8b31a11a698cb5aa9b439b349c8de4e388846f73,279f44678c8b84a183f9eeb85e0b086228154497,5,0,https://github.com/python/cpython,Python/Python-ast.c
cpython3,c++,20191012,19a3d873005e5730eeabdc394c961e93f2ec02f0,cbb548130caf24275fa16100bccc537570cb46df,0,0,https://github.com/python/cpython,
cpython3,c++,20191006,24ddd9c2d6ab61cbce7e68d6de36d4df9bd2c3fb,3faf826e5879536d2272f1a51c58965a16827f81,1,1,https://github.com/python/cpython,Objects/bytes_methods.c
cpython3,c++,20191017,d8ca2354ed30c12b9ce37c4535222b700a727b32,392a13bb9346331b087bcd8bb1b37072c126abee,0,0,https://github.com/python/cpython,
cpython3,c++,20190829,2c5fb1711818926862d0d7b2e5effcaa5a5eb002,2a16eea71f56c2d8f38c295c8ce71a9a9a140aff,24,0,https://github.com/python/cpython,Modules/_io/bufferedio.c;Modules/_io/textio.c;Modules/itertoolsmodule.c
cpython3,c++,20190929,58498bc7178608b1ab031994ca09c43889ce3e76,c5a7e0ce194c0eafe82eb3e431881012398e7d46,2,1,https://github.com/python/cpython,Python/ceval.c
cpython3,c++,20190630,0d671c04c39b52e44597491b893eb0b6c86b3d45,80097e089ba22a42d804e65fbbcf35e5e49eed00,302,45,https://github.com/python/cpython,Include/internal/pycore_pathconfig.h;Modules/_xxtestfuzz/fuzzer.c;Python/initconfig.c;Python/pathconfig.c;Python/sysmodule.c
cpython3,c++,20190924,b0e1ae5f5430433766e023c1a6936aeba0f2b84e,fcdb027234566c4d506d6d753c7d5638490fb088,338,131,https://github.com/python/cpython,Include/pyport.h;Modules/getpath.c;Python/initconfig.c;Python/pathconfig.c
cpython3,c++,20190906,d8c93aa5d29d3cab537357018d5806a57452a8fe,3038e87ba848023470f571242a8bb5a206c24430,21,0,https://github.com/python/cpython,Modules/_threadmodule.c;Modules/_tracemalloc.c;Objects/longobject.c;Python/pystate.c
cpython3,c++,20191005,3faf826e5879536d2272f1a51c58965a16827f81,8855e47d09d4db1206c65b24efc8ad0df585ac46,480,190,https://github.com/python/cpython,Include/internal/pycore_pathconfig.h;Modules/getpath.c;Python/pathconfig.c
cpython3,c++,20190623,663131a6e2c6c8b83e9f982d8c6ca38fc7c238b4,bb110cc2ed81447fb48805f31146cf31323a8fc3,6,2,https://github.com/python/cpython,Python/ceval.c;Python/compile.c
cpython3,c++,20191024,96b06aefe23521b61e4e9cdd44f5d30b00c7eb95,2e3d873d3bd0ef4708c4fa06b6cd6972574cb9af,0,0,https://github.com/python/cpython,
cpython3,c++,20191016,392a13bb9346331b087bcd8bb1b37072c126abee,8d59eb1b66c51b2b918da9881c57d07d08df43b7,1,0,https://github.com/python/cpython,Python/hamt.c
cpython3,c++,20190921,030fe8e34d3879ffbd57b702b111ee6d4e011441,8b03f943c37e07fb2394acdcfacd066647f9b1fd,114,10,https://github.com/python/cpython,Include/internal/pycore_pathconfig.h;Include/pymacro.h;Modules/getpath.c;Python/bltinmodule.c;Python/clinic/bltinmodule.c.h;Python/pathconfig.c;Python/pylifecycle.c
cpython3,c++,20191028,3bfc8e0fcc707d200c267ff05b052fd6a63c985a,85c6f8c65cd4f7219522c1f304bdfff19f785e7a,0,0,https://github.com/python/cpython,
cpython3,c++,20190905,3038e87ba848023470f571242a8bb5a206c24430,0cf832a9ef84be6e18aad02464814530d80b82b2,18,0,https://github.com/python/cpython,Modules/posixmodule.c;Objects/tupleobject.c
cpython3,c++,20190629,80097e089ba22a42d804e65fbbcf35e5e49eed00,b1263d5a60d3f7ab02dd28409fff59b3815a3f67,2,0,https://github.com/python/cpython,Modules/getpath.c;Modules/posixmodule.c
cpython3,c++,20191019,e4c431ecf50def40eb93c3969c1e4eeaf7bf32f1,5a88d50ff013a64fbdb25b877c87644a9034c969,37,11,https://github.com/python/cpython,Modules/gcmodule.c
cpython3,c++,20191004,8855e47d09d4db1206c65b24efc8ad0df585ac46,c65119d5bfded03f80a9805889391b66fa7bf551,353,80,https://github.com/python/cpython,Include/cpython/pystate.h;Include/internal/pycore_initconfig.h;Modules/getpath.c;Python/fileutils.c;Python/pystate.c
cpython3,c++,20191026,cb2cf06b0aad1851f54999497c1b50c381d1fdd8,96b06aefe23521b61e4e9cdd44f5d30b00c7eb95,1,0,https://github.com/python/cpython,Python/formatter_unicode.c
cpython3,c++,20191031,112f2b805bc83429e8a66a54d088bbefc921abb7,6c3e66a34b95fff07df0ad5086104dd637a091ce,0,0,https://github.com/python/cpython,
cpython3,c++,20191102,d0d9f7cfa36bafa4e1d9e73eb08835180d376df1,112f2b805bc83429e8a66a54d088bbefc921abb7,0,0,https://github.com/python/cpython,
cpython3,c++,20190828,2a16eea71f56c2d8f38c295c8ce71a9a9a140aff,8bf5fef8737fdd12724b9340d76a4ed391c4ad8a,9,1,https://github.com/python/cpython,Objects/unicodeobject.c;Python/peephole.c;Python/pystrhex.c
cpython3,c++,20191022,f548a3e4a28c5496755f9f8d057fc8d031b27655,5bc6a7c06eda20ba131ecba6752be0506d310181,5,0,https://github.com/python/cpython,Modules/gcmodule.c
cpython3,c++,20191104,1cdadf414b9934bba9294efa1f4b8d97eef08434,d0e0f5bf0c07ca025f54df21fd1df55ee430d9fc,0,0,https://github.com/python/cpython,
cpython3,c++,20190930,dec39716ca93ee2e8d9b94915ece33014eb58e9e,58498bc7178608b1ab031994ca09c43889ce3e76,122,46,https://github.com/python/cpython,Include/genobject.h;Include/internal/pycore_initconfig.h;Objects/genobject.c;Python/initconfig.c;Python/preconfig.c;Python/sysmodule.c
cpython3,c++,20191020,24dc2f8c56697f9ee51a4887cf0814b6600c1815,e4c431ecf50def40eb93c3969c1e4eeaf7bf32f1,7,2,https://github.com/python/cpython,Objects/dictobject.c
cpython3,c++,20191109,e27449da92b13730a5e11182f329d5da98a5e05b,7e433733175e76627d46ed9bdab543860cd1452d,0,0,https://github.com/python/cpython,
cpython3,c++,20191111,84ac4376587e35d16b4d0977c4f330d9d04b690a,af46450bb97ab9bd38748e75aa849c29fdd70028,0,0,https://github.com/python/cpython,
cpython3,c++,20191023,2e3d873d3bd0ef4708c4fa06b6cd6972574cb9af,f548a3e4a28c5496755f9f8d057fc8d031b27655,7,0,https://github.com/python/cpython,Objects/dictobject.c
cpython3,c++,20190920,8b03f943c37e07fb2394acdcfacd066647f9b1fd,9fdc64cf1266b6d5bf0503847b5c38e5edc53a14,32,9,https://github.com/python/cpython,Objects/typeobject.c;Python/Python-ast.c
cpython3,c++,20191112,9a13a388f202268dd7b771638adbec132449b98b,84ac4376587e35d16b4d0977c4f330d9d04b690a,0,0,https://github.com/python/cpython,
cpython3,c++,20190928,c5a7e0ce194c0eafe82eb3e431881012398e7d46,90558158093c0ad893102158fd3c2dd9f864e82e,180,87,https://github.com/python/cpython,Include/internal/pycore_initconfig.h;Python/initconfig.c;Python/pathconfig.c;Python/preconfig.c;Python/pylifecycle.c;Python/pystate.c
cpython3,c++,20191014,298439ce3fb01de6c3110cc4847e6afe3253ba7a,b16e382c446d76ede22780b15c75f43c5f132e25,171,79,https://github.com/python/cpython,Modules/gcmodule.c;Python/bltinmodule.c;Python/symtable.c
cpython3,c++,20190923,fcdb027234566c4d506d6d753c7d5638490fb088,b4d0b39a9b4cd203bcc5b236dc96456e9658119a,108,5,https://github.com/python/cpython,Include/internal/pycore_pathconfig.h;Objects/unicodeobject.c;Python/initconfig.c
cpython3,c++,20191115,e8acc865a3f112b98417f676c897ca6ec2dac2c7,4d231bcc77ac8ce7d11bda0804130dcdd678f710,0,0,https://github.com/python/cpython,
cpython3,c++,20190626,c6a2320e876354ee62cf8149b849bcff9492d38a,3939c321c90283b49eddde762656e4b1940e7150,110,31,https://github.com/python/cpython,Modules/_io/textio.c;Objects/unicodeobject.c
cpython3,c++,20191103,d0e0f5bf0c07ca025f54df21fd1df55ee430d9fc,d0d9f7cfa36bafa4e1d9e73eb08835180d376df1,38,2,https://github.com/python/cpython,Modules/gcmodule.c
cpython3,c++,20190617,1ce2656f13e726b3b99d4c968926908cff1f460a,45e0411eee023b21acf1615e995d26058d66c0f1,24,2,https://github.com/python/cpython,Include/abstract.h;Include/cpython/abstract.h;Objects/call.c;Objects/classobject.c;Objects/typeobject.c;Python/fileutils.c
cpython3,c++,20190913,375a3e2bdbeb4dce69aba4b5bc90f55fe27e81b4,a45b0efdeaf27c3f8a630fb8c3670df6f0d42d20,59,28,https://github.com/python/cpython,Include/bytesobject.h;Include/longobject.h;Objects/bytesobject.c;Objects/longobject.c;Objects/structseq.c;Python/ast.c
cpython3,c++,20191118,5383956583bb758f3828513bcdd011871f24a0e8,645005e947c13c4a0706310a2a46112bf63cadc0,0,0,https://github.com/python/cpython,
cpython3,c++,20191113,d89cea15ad37e873003fc74ec2c77660ab620b00,9a13a388f202268dd7b771638adbec132449b98b,15,3,https://github.com/python/cpython,Modules/_io/fileio.c
cpython3,c++,20191011,cbb548130caf24275fa16100bccc537570cb46df,d47f0dd2e85ce032aebfedbde18cdb2e728fa79f,11,1,https://github.com/python/cpython,Modules/gcmodule.c;Modules/getpath.c;Objects/dictobject.c;Python/condvar.h
cpython3,c++,20191124,665ad3dfa9993b9a4000b097ddead4e292590e8c,041d8b48a2e59fa642b2c5124d78086baf74e339,0,0,https://github.com/python/cpython,
cpython3,c++,20191125,ded8888fbc33011dd39b7b1c86a5adfacc4943f3,665ad3dfa9993b9a4000b097ddead4e292590e8c,0,0,https://github.com/python/cpython,
